Sent_Timestamp,Average_Duration
1562924790334,0.00
1562924791748,0.30
1562924787409,1.00
1562924788765,0.00
1562924796571,0.10
1562924780714,0.30
1562924801744,3.40
1562924783623,1.00
1562924801888,0.00
1562924783800,0.00
1562924792791,0.00
1562924791488,0.00
1562924800188,0.00
1562924795457,1.00
1562924784005,0.00
1562924777364,1.00
1562924782790,1.00
1562924779161,0.30
1562924796076,1.10
1562924793403,0.00
1562924793227,0.00
1562924803105,1.10
1562924783009,3.00
1562924800137,0.50
1562924780367,0.00
1562924799535,0.00
1562924791027,0.00
1562924775475,0.00
1562924799196,0.00
1562924778058,0.00
1562924801476,0.00
1562924792238,0.00
1562924786076,3.10
1562924787759,1.00
1562924795978,2.80
1562924799435,0.00
1562924782590,0.00
1562924777967,1.00
1562924798465,0.00
1562924776912,0.00
1562924788911,1.00
1562924777859,1.00
1562924775879,3.80
1562924792414,0.00
1562924781361,1.00
1562924796274,0.00
1562924791552,0.10
1562924789688,0.00
1562924804586,0.50
1562924801088,0.00
1562924799939,0.20
1562924788615,1.00
1562924792691,0.00
1562924801324,0.00
1562924777873,0.90
1562924776067,1.00
1562924799288,0.00
1562924779047,0.50
1562924797888,0.00
1562924797987,1.00
