Sent_Timestamp,Average_Duration
1562920215286,1.00
1562920208168,1.00
1562920222262,0.00
1562920216478,1.00
1562920229098,1.00
1562920216699,0.00
1562920207327,0.00
1562920220936,0.00
1562920225737,1.00
1562920225610,0.00
1562920234007,1.00
1562920231849,0.00
1562920219303,1.00
1562920223026,1.00
1562920209705,0.00
1562920212824,0.00
1562920211894,0.00
1562920227655,0.00
1562920214223,0.10
1562920227559,0.00
1562920223826,1.00
1562920207362,1.00
1562920205222,1.00
1562920208343,1.00
1562920208934,0.70
1562920230200,0.00
1562920210122,1.00
1562920233523,0.00
1562920226119,0.00
1562920207657,1.00
1562920222738,0.00
1562920220593,0.00
1562920231292,0.00
1562920205289,1.00
1562920232541,1.00
1562920205314,1.00
1562920225414,0.00
